bank_id,gl_id,bank_description,gl_description,confidence,matched_rules,match_type,bank_amount,gl_amount,amount_difference,bank_date,gl_date,date_difference_days,time_anomaly_6_months,normalized_bank_vendor,normalized_gl_vendor
BANK000967,GL001125,Payment to Smith & Co,GL Entry: Global Services Inc,15.2,"[""amount_only_match""]",amount_only,42587.8,42503.0,84.8,2024-03-13 00:00:00,2024-10-24 00:00:00,225,,,
BANK000972,GL000503,Payment to Tech Solutions,GL Entry: TS Inc,31.32,"[""amount_only_match""]",amount_only,32808.1,32876.78,68.68,2024-02-21 00:00:00,2024-07-07 00:00:00,137,,,
BANK000973,GL000294,Payment to Finance Partners,GL Entry: SMITH CO,3.22,"[""amount_only_match""]",amount_only,15957.52,15860.74,96.78,2024-08-18 00:00:00,2024-12-04 00:00:00,108,,,
BANK000974,GL001186,Payment to Cloud Services,GL Entry: TECH SOLUTIONS,28.84,"[""amount_only_match""]",amount_only,34703.56,34774.72,71.16,2024-03-19 00:00:00,2024-11-20 00:00:00,246,,,
BANK000976,GL001148,Payment to Audit Solutions,GL Entry: ABC Inc.,4.56,"[""amount_only_match""]",amount_only,35638.74,35543.3,95.44,2024-11-24 00:00:00,2024-04-06 00:00:00,232,,,
BANK000978,GL000727,Payment to Data Systems,GL Entry: ABC Inc,86.44,"[""amount_only_match""]",amount_only,38760.87,38747.31,13.56,2024-09-06 00:00:00,2024-06-28 00:00:00,70,,,
BANK000981,GL000996,Payment to ABC Inc,GL Entry: Tech Solutions LLC,17.89,"[""amount_only_match""]",amount_only,42494.4,42412.29,82.11,2024-11-19 00:00:00,2024-02-04 00:00:00,289,,,
BANK000982,GL000605,Payment to Global Services,GL Entry: Global Services Inc,27.37,"[""amount_only_match""]",amount_only,20316.21,20388.84,72.63,2024-10-29 00:00:00,2024-12-20 00:00:00,52,,,
BANK000983,GL000791,Payment to Consulting Group,GL Entry: Smith & Co,64.72,"[""amount_only_match""]",amount_only,13104.75,13069.47,35.28,2024-10-03 00:00:00,2024-07-19 00:00:00,76,,,
BANK000984,GL000575,Payment to Business Tools,GL Entry: XYZ Corporation,95.93,"[""amount_only_match""]",amount_only,18354.35,18358.42,4.07,2024-04-24 00:00:00,2024-08-20 00:00:00,118,,,
BANK000989,GL000114,Payment to Finance Partners,GL Entry: ABC Inc.,80.68,"[""amount_only_match""]",amount_only,36822.4,36841.72,19.32,2024-09-04 00:00:00,2024-07-01 00:00:00,65,,,
BANK000990,GL001092,Payment to XYZ Corp,GL Entry: Tech Solutions LLC,0.26,"[""amount_only_match""]",amount_only,38097.47,38197.21,99.74,2024-04-28 00:00:00,2024-06-16 00:00:00,49,,,
BANK000991,GL000809,Payment to Data Systems,GL Entry: XYZ Corporation,11.72,"[""amount_only_match""]",amount_only,2236.14,2147.86,88.28,2024-04-15 00:00:00,2024-09-12 00:00:00,150,,,
BANK000995,GL000999,Payment to Finance Partners,GL Entry: TS Inc,67.48,"[""amount_only_match""]",amount_only,18895.31,18862.79,32.52,2024-07-12 00:00:00,2024-07-08 00:00:00,4,,,
BANK000996,GL000705,Payment to Global Services,GL Entry: ABC Inc,44.39,"[""amount_only_match""]",amount_only,25881.48,25937.09,55.61,2024-07-11 00:00:00,2024-07-08 00:00:00,3,,,
BANK000999,GL000330,Payment to Global Services,GL Entry: X Y Z Corp,91.37,"[""amount_only_match""]",amount_only,25775.61,25766.98,8.63,2024-05-23 00:00:00,2024-04-26 00:00:00,27,,,
